,Date,ID,url,username,source,location,tweet,num of likes,num of retweets
6066,2022-12-13 09:24:59+00:00,1602595429455200259,https://twitter.com/wald_sterben/status/1602595429455200259,wald_sterben,Twitter for iPhone,"Berlin, Deutschland","Einfach nur schrecklich - und die Zeit rennt uns davon…
#ClimateCrisis #ClimateEmergency #lastgeneration 

https://t.co/55nE9v2r9E",0,0
6067,2022-12-13 09:24:29+00:00,1602595302774644738,https://twitter.com/RealTadzioM/status/1602595302774644738,RealTadzioM,Twitter Web App,berlin,"Alerta: Heute morgen gab es 11 Hausdurchsuchungen bei #LetzteGeneration-Aktivisti, die Menschen wurden um 6 mit Hunden (!) geweckt, alle technischen Geräte mitgenommen.

Begründung: die LG steht im Verdacht, 1 ""kriminelle Organisation"" zu sein 🤦‍♂️

#WirSindAlleDieLetzteGeneration!",619,152
6068,2022-12-13 09:21:37+00:00,1602594582109294594,https://twitter.com/Iderfbayern/status/1602594582109294594,Iderfbayern,Twitter for Android,Bayern,"@welt Es geht darum das es bald keine Steuerzahler mehr gibt denn Politiker, Beamte, Linke, ÖRR, Migranten, Bürgergeldbezieher, Sozialtouristen, #LetzteGeneration etc. können sich nicht selbst finanzieren.
Nun will man die wenigen Deppen die noch arbeiten zwingen bis 70 zu arbeiten",1,0
6069,2022-12-13 09:20:00+00:00,1602594174364225536,https://twitter.com/GerhardKeller7/status/1602594174364225536,GerhardKeller7,Twitter Web App,"Konstanz, Deutschland","@HalleVerkehrt @ClimateDad77 @exxonmobil @Shell @Chevron @TotalEnergies So we need much more #emotions.

Go #LastGeneration Go ❣️",1,0
6070,2022-12-13 09:17:02+00:00,1602593429439102976,https://twitter.com/Martha_LastGen/status/1602593429439102976,Martha_LastGen,Twitter Web App,"Vienna, Austria","In #Deutschland versucht die geballte Staatsmacht, @AufstandLastGen zu zerschlagen. Verdacht auf ""#kriminelleVereinigung"", Hausdurchsuchungen inkl. Polizeihunden usw.

Wir werden nicht aufhören. Wir alle sind die #LetzteGeneration, die den #Klimakollaps noch aufhalten kann.",134,25
6071,2022-12-13 09:15:32+00:00,1602593050341085184,https://twitter.com/steinsport/status/1602593050341085184,steinsport,Twitter Web App,Köln,"@PolDisk @BenjaminDThomas @AufstandLastGen Und trotzdem behauptest du, dass die @cdu mit @peteraltmaier die #LetzteGeneration wissentlich unterstützt hat?",0,0
6072,2022-12-13 09:14:05+00:00,1602592684979494913,https://twitter.com/AfD/status/1602592684979494913,AfD,Twitter Web App,Deutschland,"13. #Türchen im #AfD-#Adventskalender: Für freie Fahrt statt #Klimakleber! 

Mit den Straßenklebern ist es, wie mit so vielen Missständen in unserem Land: Jeder regt sich darüber auf, aber niemand unternimmt wirksam etwas dagegen. #UnserLandzuerst

https://t.co/EQ1i3fSvpM https://t.co/PQoKb3rjxa",244,37
6073,2022-12-13 09:12:15+00:00,1602592222066737152,https://twitter.com/neuhier68370216/status/1602592222066737152,neuhier68370216,Twitter for iPad,,#Klimakleber bieten „Training“ an - scheint mir aus „handfesten“ Gründen auch nötig 🤓😂😂😂 #LetzteGeneration #Klimaaktivisten sind Terroristen https://t.co/CxHekuIAOD,0,0
6074,2022-12-13 09:11:18+00:00,1602591984077934592,https://twitter.com/StefanViete/status/1602591984077934592,StefanViete,Twitter Web App,,"Das passiert mit den #Klimakleber Arbeitslosen! @AufstandLastGen 

Macht was ihr wollt, aber denkt dran wenn ihr die Menschen blockiert die es nur nervt passiert genau das! #wirsindmehr https://t.co/IesFcpVhys",0,0
6075,2022-12-13 09:09:09+00:00,1602591443654156289,https://twitter.com/Lahor_Jakrlin/status/1602591443654156289,Lahor_Jakrlin,Twitter for iPhone,Kroatien,"@rolfvvl @AufstandLastGen Genau. Miriam ist falschen Heilsbringern aufgesessen. Und sie kann sich unter der Menge 0,0016 % auch nichts vorstellen. #Bildungsmangel bei den Sektenmitgliedern der #lastgeneration. https://t.co/GJ20xHt9Ys",0,0
6076,2022-12-13 09:08:25+00:00,1602591258848944128,https://twitter.com/FalkoThiess/status/1602591258848944128,FalkoThiess,Twitter for iPhone,Karlsruhe,"@Tagesspiegel Hallo @KonstantinNotz , wo bleibt Dein erregter Tweet, dass dies alles so nicht geht und undemokratisch sei? @nouripour auch Du hast noch nichts dazu getwittert. #lastgeneration",0,0
6077,2022-12-13 09:05:01+00:00,1602590404389609472,https://twitter.com/GabiBieberstein/status/1602590404389609472,GabiBieberstein,Twitter Web App,,E-Bike-Fahrer schwer verletzt wegen eines auf dem #Radweg haltenden Lieferwagens. Niemand kommt in Haft - obwohl es im Unterschied zu den #LetzteGeneration Aktionen zu einer schweren Verletzung gekommen ist - via @nwnews https://t.co/JZQUfJsszV,0,0
6078,2022-12-13 09:02:34+00:00,1602589787298594817,https://twitter.com/JKitKat651/status/1602589787298594817,JKitKat651,Twitter for iPad,,"@tagesschau #die_gruenen #Terror Truppe #LetzteGeneration #ExtinctionRebellion wird verharmlost, weil es ja die „bösen“ #Reichsbuerger gibt. Ob #Faeser #Buschmann, wen wundert es, das euch keiner mehr wählen will!",0,0
6079,2022-12-13 08:55:22+00:00,1602587976546000898,https://twitter.com/bobhope18760995/status/1602587976546000898,bobhope18760995,Twitter for iPhone,"Ruhr, Space",@HugoMuellerVogg @AufstandLastGen Den obligatorischen Schnäuzer tragen aber andere. #lastgeneration,0,0
6080,2022-12-13 08:55:08+00:00,1602587915363954689,https://twitter.com/EikePan/status/1602587915363954689,EikePan,Twitter for Android,"Hannover, Deutschland","Die #LetzteGeneration zeigt mit den Störungen des Alltags täglich genau das auf was gerade das Problem in der Gesellschaft ist. Alles dreht sich um Lohnarbeit, alle sind so davon gefangen, dass sie kein Blick mehr für die wirklichen Probleme auf dieser Welt haben.",26,6
6081,2022-12-13 08:51:29+00:00,1602586999143153669,https://twitter.com/M_Ostermann/status/1602586999143153669,M_Ostermann,Twitter for iPhone,"Berlin, Deutschland","Mehr muss man über #LetzteGeneration vermutlich nicht wissen?

Wenn das die Zukunft von Klimaschutz &amp; Innovationskraft ist, dann sind wir wahrlich am Ende. https://t.co/8Fsz9EIELN",837,77
6082,2022-12-13 08:51:12+00:00,1602586927533903873,https://twitter.com/derrechterand/status/1602586927533903873,derrechterand,Twitter Web App,Deutschland,Will hier @HugoMuellerVogg die #LetzteGeneration mit #Auschwitz vergleichen? Wahrscheinlich nicht - er ist ja Konservativ! https://t.co/noEJGIPw0q,50,7
6083,2022-12-13 08:50:01+00:00,1602586628068876289,https://twitter.com/Dieter57915996/status/1602586628068876289,Dieter57915996,Twitter for iPhone,,#klimakleber Aufmachen- vor den Klimakleber stellen und warten was passiert 🤣🤣. Es wäre super wenn so ein Video hier mal auftauchen würde https://t.co/rIoy9xG6xA,0,0
6084,2022-12-13 08:49:55+00:00,1602586603976794112,https://twitter.com/ein_experte/status/1602586603976794112,ein_experte,Twitter Web App,,"Weil derzeit offenbar Unsicherheit herrscht, was #Klima und was #Wetter ist, hier ein #Experten-Tipp:

🔴 warm ➡️ #Klimawandel
🔵 kalt ➡️ Klimawandel
🟢 trocken ➡️ Klimawandel
🟠 nass ➡️ Klimawandel

Eigentlich super einfach zu merken.

#Klimalüge #GrueneSekte #CO2 #Klimakleber",0,0
6085,2022-12-13 08:47:54+00:00,1602586097611165697,https://twitter.com/AndyDBayern/status/1602586097611165697,AndyDBayern,Twitter for Android,"München, Bayern","☆
Mein Tipp zu Weihnachten 

Einen Kurs für ""ZIVILEN UNGEHORSAM ""

Zivil nicht Politisch
☆ #LetzteGeneration https://t.co/9C7wc9ypJC",0,0
6086,2022-12-13 08:38:30+00:00,1602583729658011649,https://twitter.com/bleispucker_tv/status/1602583729658011649,bleispucker_tv,Twitter Web App,Germany,"#GruenerMist #LetztenGeneration #lastgeneration 
now they are sabotaging a company that also manufactures the foundations for wind turbines!
Those people are no CLIMATE activists, they are terrorists and want to destroy our daily lives ... that's what they are doing! https://t.co/giAWCYUUzi",0,0
6087,2022-12-13 08:36:35+00:00,1602583246092615680,https://twitter.com/soaring_matze/status/1602583246092615680,soaring_matze,Twitter for iPhone,,"@darioschramm Endlich ein Linker, der die Bedrohung durch die #lastgeneration Ernst nimmt!",1,0
6088,2022-12-13 08:34:46+00:00,1602582791694295040,https://twitter.com/Kuestenkind95/status/1602582791694295040,Kuestenkind95,Twitter for Android,Irgendwo an der Nordseeküste ,"Tipp des Tages.

#LetzteGeneration ⬇️ https://t.co/qCBs2kCquV",410,69
6089,2022-12-13 08:32:27+00:00,1602582209508085760,https://twitter.com/t4future_de/status/1602582209508085760,t4future_de,Twitter Web App,,"Klimaschutz ist kein Verbrechen! Solidarität mit @AufstandLastGen!
#twitterlehrerzimmer #twlz #schule #letztegeneration #f4f 
https://t.co/12iQFtt1gt",19,8
6090,2022-12-13 08:31:47+00:00,1602582041266094081,https://twitter.com/ZynikerTh/status/1602582041266094081,ZynikerTh,Twitter Web App,,#Klimakleber #LastGeneration #Fundstück https://t.co/dVvCd30ih1,1,0
6091,2022-12-13 08:27:55+00:00,1602581067047010304,https://twitter.com/Margit11/status/1602581067047010304,Margit11,Twitter for Android,London SW19,"@Junge_Freiheit Migranten sind da die einzige Hoffnung. Deutsche sind gehirngewaschen und verängstigt .
#LetzteGeneration",7,1
6092,2022-12-13 08:25:16+00:00,1602580398168481793,https://twitter.com/OckhamsC/status/1602580398168481793,OckhamsC,Twitter for iPhone,,"@HajoRieks @d_Oesterreicher Immerhin gibt’s ein positives Versprechen: Sie sind die #letzteGeneration der #Nazis &amp; wenn sie da länger im Kalten rumstehen &amp; ihnen niemand das Geheimnis der Zellteilung verrät, wird das viel schneller eintreten, als der #Sellner Martin die Hose wechseln kann. #fckNzs #IBbxn",8,1
6093,2022-12-13 08:24:24+00:00,1602580182258581504,https://twitter.com/PetrykaJoanna/status/1602580182258581504,PetrykaJoanna,Twitter for iPhone,"Berlin, Deutschland",#Deutschland #klimaathysterie #Klimaaktivisten #LetzteGeneration #Klimakleber #Energiekrise #co2 #Klimasekte #energiewende https://t.co/HVMQz6FBjS,0,0
6094,2022-12-13 08:23:03+00:00,1602579843543187456,https://twitter.com/Trnflncr/status/1602579843543187456,Trnflncr,Twitter for Android,"Limburg-Weilburg, Hessen",@Hartmut_Sch83 @Didinable Wir leben in einem freien Land. #LetzteGeneration hat eine @AufstandLastGen Daseinsberechtigung und steht für einen guten Zweck ein. Aber was interessiert es einen Fantasieaccount.,0,0
6095,2022-12-13 08:11:12+00:00,1602576859660947456,https://twitter.com/t4future_de/status/1602576859660947456,t4future_de,Twitter Web App,,"Einladung zur Diskussion ""Kartoffelbrei und Kimakonferenz"". ➡️ Anmeldung potsdam@teachersforfuture.org (dabei bitte angeben ob Teilnahme lieber online oder vor Ort in Babelsberg) #twitterlehrerzimmer #twlz #schule #letztegeneration #AufstandLastGen #f4f https://t.co/X5reopwMtf",47,17
6096,2022-12-13 08:09:58+00:00,1602576548590125056,https://twitter.com/1789_nana/status/1602576548590125056,1789_nana,Twitter Web App,,"@welt Nachdem gesagt wurde die #LetzteGeneration ist der verlängerte Arm der Grünen, schießen diese jetzt zurück!",1,0
6097,2022-12-13 08:07:57+00:00,1602576042551640064,https://twitter.com/Soeasyeasy/status/1602576042551640064,Soeasyeasy,Twitter for Android,,"Minus 12 Grad, zugeschneite gefrorene Photovoltaik Anlagen. Frage an die @GrueneBundestag wie viel Strom erzeugt so ein eingefrorenes Windrad bei Windstille und zugeschneite Photovoltaik Anlagen? 
#energiewende #klimawahn
#klimakleber",20,4
6098,2022-12-13 08:07:26+00:00,1602575913702625280,https://twitter.com/t4future_de/status/1602575913702625280,t4future_de,Twitter Web App,,"@t4future_de Potsdam diskutiert öffentlich mit Politik, Wissenschaft &amp; @AufstandLastGen - morgen 10-11:30Uhr Kino im Mediencampus &amp; online! #twitterlehrerzimmer #twlz #schule #letztegeneration #f4f https://t.co/BI48h3CCm1",2,2
6099,2022-12-13 08:07:18+00:00,1602575878512381953,https://twitter.com/Jascha25234398/status/1602575878512381953,Jascha25234398,Twitter for Android,,"#LetzteGeneration 
#LetzteDegeneration https://t.co/PGUSwGHS5m",1,0
6100,2022-12-13 08:05:32+00:00,1602575432595169280,https://twitter.com/derklardenker/status/1602575432595169280,derklardenker,Twitter for iPhone,"Berlin, Deutschland","Allen, die meinen, es wäre Notwehr, wenn man die Aktivisten der #klimakleber #letztegeneration mit Gewalt von der Straße ziehen würde sei gesagt - Nein. Das ist Selbstjustiz. Strafbar nach 126 StGB.

https://t.co/CDxejUMiJS",7,1
6101,2022-12-13 08:04:43+00:00,1602575229611655168,https://twitter.com/Soeasyeasy/status/1602575229611655168,Soeasyeasy,Twitter for Android,,"Heute minus 12 Grad. Heißt das ohne die #Klimaaktivisten und deren 1,5 Grad Pariser Klimaabkommen hätten wir nur -10,5 Grad ⚠️❓
#klimakleber
#letztegeneration 
#klimaspinner",12,3
6102,2022-12-13 08:03:09+00:00,1602574834575220740,https://twitter.com/QuantenTante/status/1602574834575220740,QuantenTante,Twitter for iPhone,"Bayern, Deutschland",Die #Klimakleber brauchen heute keinen Kleber. Einfach Spucke auf die Hand und kurz warten. #ökologisch,1,0
6103,2022-12-13 07:56:38+00:00,1602573194732490756,https://twitter.com/soycomosoy1984/status/1602573194732490756,soycomosoy1984,Twitter Web App,Westtransdanubien,#Klimakleber #Klimaaktivisten https://t.co/pQNEdvaFAZ,3,0
6104,2022-12-13 07:55:01+00:00,1602572787515854848,https://twitter.com/Georgs_Senf/status/1602572787515854848,Georgs_Senf,Twitter Web App,🇩🇪🇮🇹🇦🇹,Hält der Kleber bei diesen Temperaturen? Pro-Tipp: Einfach einen Eimer Wasser über die Hand kippen... #LetzteGeneration,1,0
6105,2022-12-13 07:53:40+00:00,1602572446590279681,https://twitter.com/Nailfreak1/status/1602572446590279681,Nailfreak1,Twitter for iPad,"Bayern, Deutschland",👇 So! #Klimadeppen #Klimakleber #Klimaterroristen #LetzteGeneration https://t.co/X1wIDguKPd,1,0
6106,2022-12-13 07:49:17+00:00,1602571343656095744,https://twitter.com/OSchreibt/status/1602571343656095744,OSchreibt,Twitter for Android,,"@PokeyArcticCirc @Benedictwtz @ChristophCanne Ihr zweiter Fehler. Sie dürfen keiner Grafik glauben die nicht von Luisa Neubauer oder einem Klimawissenschaftlernden*In der #LetzteGeneration autorisiert ist!
#Klimakrise
#scientistinusedunderwearforclimatejustice
#KampfgruppePelenope",0,0
6107,2022-12-13 07:49:05+00:00,1602571294884696066,https://twitter.com/SaschaSBu/status/1602571294884696066,SaschaSBu,Twitter for Android,"Stuttgart, Deutschland",#lastgeneration https://t.co/ZqICj9rwXU,1,0
6108,2022-12-13 07:47:06+00:00,1602570793724133379,https://twitter.com/DerFloW85/status/1602570793724133379,DerFloW85,Twitter for iPhone,,#die_gruenen #LetzteGeneration #woke #DieLinke #GruenenInkompetenz #die_grünen #Klimaterroristen https://t.co/yy9H9lqHLw,13,2
6109,2022-12-13 07:44:47+00:00,1602570213974835201,https://twitter.com/HeikoDD22/status/1602570213974835201,HeikoDD22,Twitter for Android,,"@LinuxLux87 @Moniqueliberal Immer wenn ich das Bild sehe, muss ich grinsen. 😀

Wenn das die #LetzteGeneration sein soll, dann kann man wirklich nur hoffen, dass das auch wirklich so ist, denn diese #Klimakleber sind - um es mit #Bosetti zu sagen - für das Überleben des Gesamtkomplexes ja nicht essentiell.",0,0
6110,2022-12-13 07:43:35+00:00,1602569911192125441,https://twitter.com/Rumpel_of_Truth/status/1602569911192125441,Rumpel_of_Truth,Twitter for iPhone,,"#Klimaterroristen #Klimaaktivisten #Klimawandel #pokerlife #Klimakleber #Klimakatastrophe #klimahoax

https://t.co/G6maKra8NT https://t.co/mPdrNbvBwQ",0,0
6111,2022-12-13 07:32:58+00:00,1602567238405455872,https://twitter.com/markus15120757/status/1602567238405455872,markus15120757,Twitter Web App,,Mehrere Personen von #LetzteGeneration zum zweiten Mal in #Präventivhaft. #CSU macht Bundesland #Bayern zum autoritären #Polizeistaat. Beseitigung von #Grundrechten und #Gewaltenteilung ist aber nicht die Stärke sondern die Schwäche Deutschlands!,0,1
6112,2022-12-13 07:28:51+00:00,1602566200319434752,https://twitter.com/wi_wolfgang/status/1602566200319434752,wi_wolfgang,Twitter for iPhone,"München, Bayern","@kathi_wolfgang @ThomasSigmund @handelsblatt Langzeitstudenten 😂😂 , die gehen nicht in Lohn und Brot, die gehen zu den #Gruenen oder zu #lastgeneration und lassen sich vom Staat oder NGO alimentieren",1,0
6113,2022-12-13 07:25:14+00:00,1602565293468966915,https://twitter.com/moser_johann/status/1602565293468966915,moser_johann,Twitter for Android,,"Für den Fall dass ihr auf eurem nächsten Weg einem #Klimakleber begegnet: Bringt ihm doch eine Flasche Wasser mit.

...aber passt gut auf, dass ihr auf den letzten Metern nicht stolpert und ihn mit dem Wasser anschüttet. Das wär schon blöd bei diesen Temperaturen. 😏",5,1
6114,2022-12-13 07:19:09+00:00,1602563761004548101,https://twitter.com/reviloletasch/status/1602563761004548101,reviloletasch,Twitter Web App,,@FridayForFuture Lob für #FridaysForFuture . Im Gegensatz zu #LetzteGeneration zielgerichtete Aktion gegen die #Verursacher RWE und Regierung und für die #Bürger.,0,0
6115,2022-12-13 07:19:00+00:00,1602563721598992384,https://twitter.com/TinoPfaff/status/1602563721598992384,TinoPfaff,Twitter Web App,Buch Soziale Arbeit +Kollaps➡️,"🔥""Wir sind die #LetzteGeneration, die das noch verhindern kann!""🔥
Stefan @rahmstorf vom @PIK_Klima 
#Klimakatastrophe #Kollaps #Klimaschutz https://t.co/ptZOMvg8wJ",288,108
6116,2022-12-13 07:18:00+00:00,1602563471106867201,https://twitter.com/evelyn_nopfs/status/1602563471106867201,evelyn_nopfs,Twitter for Android,Memento mori,Genau deshalb sollen sie ja NICHT in #Rente? Wer soll denn den Laden am laufen halten? #Klimakleber ? #Migranten? https://t.co/guW5qkHpkP,0,0
6117,2022-12-13 07:10:14+00:00,1602561517161005060,https://twitter.com/emojizedcom/status/1602561517161005060,emojizedcom,WP Plugin Dev Com,"Zurich, Switzerland","#Klimaaktivisten, #Klimakleber sind spinner!💻 Projekt #Narrativ ändern https://t.co/sLp9W84oGk",0,0
6118,2022-12-13 07:07:51+00:00,1602560915487997954,https://twitter.com/GCourtnall/status/1602560915487997954,GCourtnall,Twitter for Android,"Duisburg, Deutschland","Und da haben wir auch schon den Gewinner für den dümmsten und an den Haaren herbeigezogendsten #NazivergleichDerWoche 

#lastgeneration #moMA #ploetzlichundunerwartet https://t.co/J2kYYSquSk",1,0
6119,2022-12-13 07:06:51+00:00,1602560665188794369,https://twitter.com/OlafSchalz/status/1602560665188794369,OlafSchalz,Twitter Web App,,"@FridayForFuture @OlafScholz Kämpft lieber gegen horrende #Pensionen, die ruinieren euch wirklich das Leben in #Zukunft 🤣 #LetzteGeneration #Klimawandel #OERR",0,0
6120,2022-12-13 07:02:59+00:00,1602559694333267968,https://twitter.com/anjopran/status/1602559694333267968,anjopran,Twitter for Android,,#Razzia #LetzteGeneration https://t.co/a32tTCP1c5,0,0
6121,2022-12-13 07:01:36+00:00,1602559344972910592,https://twitter.com/Nailfreak1/status/1602559344972910592,Nailfreak1,Twitter for iPad,"Bayern, Deutschland",#Klimakleber 🤔 #ZDF #OERR 😆 https://t.co/lyhcZO1Zpe,2,0
6122,2022-12-13 07:00:50+00:00,1602559152030552064,https://twitter.com/Torbis_Tiere/status/1602559152030552064,Torbis_Tiere,"Cheap Bots, Done Quick!",Sucht das perfekte Haustier,"in deutschland bekommen jugendliche 60.000 jahre knast, weil sie infrastruktur sabotieren. 

 #lastgeneration",1,0
6123,2022-12-13 06:59:39+00:00,1602558852754739202,https://twitter.com/FloQuiRei/status/1602558852754739202,FloQuiRei,Twitter for Android,"München, Bayern","Becker: „Wer unsere #Polizei angreift, ist kein #Aktivist, sondern #Straftäter.“ Wer keinen Dialog sucht/keine Lösungen anbietet, mit Gewalt &amp; Störaktionen die Gesellschaft drangsaliert, ist nichts weiter als ein #Terrorist. #LetzteGeneration #FridaysForFuture #Klimaterroristen https://t.co/jfI3VQZw8g",0,0
6124,2022-12-13 06:59:31+00:00,1602558819317567489,https://twitter.com/nordmann80/status/1602558819317567489,nordmann80,Twitter for Android,Buchholz in der Nordheide,😂 #LetztenGeneration #LetzteGeneration #Klimakleber https://t.co/6IFrtzmIfu,2,0
6125,2022-12-13 06:57:54+00:00,1602558412558057472,https://twitter.com/bornamuse/status/1602558412558057472,bornamuse,Twitter Web App,,"@DanniPilger @XR_Dresden Sind die darauf auch noch stolz? Jede Sekunde zählt bei einem Notfall. Das Gehirn kann bereits nach 3 Minuten ohne Sauerstoff bleibende Schäden davontragen. Wieviel Zeit hat diese Blockade dem Einsatzfahrzeug genommen? Die #LetzteGeneration ist ein feiges, sadistisches Pack.",0,0
6126,2022-12-13 06:56:35+00:00,1602558082244087808,https://twitter.com/SWRAktuellBW/status/1602558082244087808,SWRAktuellBW,Twitter Web App,Stuttgart,"Unser #Newsticker für #BadenWürttemberg, heute mit @HeinschMarc
- #Halle-Attentäter nach Geiselnahme im Gefängnis überwältigt
- Nach #Illerkirchberg - Kinder- und Jugendpsychiater zu Traumabewältigung
- #LetzteGeneration - Prozess gegen Aktivistin
https://t.co/poZl5TYCPz",0,2
6127,2022-12-13 06:56:18+00:00,1602558011343785984,https://twitter.com/mr_chris_stark/status/1602558011343785984,mr_chris_stark,Twitter for iPhone,🇩🇪,Diese #meldemuschis von #LetzteGeneration https://t.co/PmT8qwUOWF,0,0
6128,2022-12-13 06:50:05+00:00,1602556446310375424,https://twitter.com/AlexxTVYT/status/1602556446310375424,AlexxTVYT,Twitter Web App,Washington DC,"@letztegenAT Ihr  habt doch schon 130 km/h Limit ihr dämlichen Rinder. Das ist vollkommen ausreichend. Ich habe euch Österreicher für klüger gehalten, aber anscheinend ist es in Mode gekommen einer #Sekte wie #LetzteGeneration anzugehören und seinen Verstand abzulegen.",4,0
6129,2022-12-13 06:40:38+00:00,1602554068597178374,https://twitter.com/HeilbuttHarry/status/1602554068597178374,HeilbuttHarry,Twitter for Android,,"@BILD Fakenews. Die Welt wird wärmer und wärmer. Stimmt doch oder?
#Klimakleber",0,0
6130,2022-12-13 06:18:22+00:00,1602548463467728898,https://twitter.com/dr_boooobs/status/1602548463467728898,dr_boooobs,Twitter for Android,,Wo sind die Blockaden ????🤣🤣#LetzteGeneration,0,0
6131,2022-12-13 06:16:09+00:00,1602547905461723136,https://twitter.com/AccordingToBoas/status/1602547905461723136,AccordingToBoas,Twitter for Android,Germany ,"-6° Celsius im Kreis Minden-Lübbecke 🇩🇪

Ich hoffe die Klimakleber vergessen ihre Aufgabe heute nicht und bleiben nicht vor dem Kamin auf dem Sofa kleben. 😋

#Klimawandel #klimakleber #klimaaktivisten",0,0
6132,2022-12-13 06:14:24+00:00,1602547465382727680,https://twitter.com/Freewilly091/status/1602547465382727680,Freewilly091,Twitter Web App,NRW ,"Vielleicht wäre etwas #Erderwärmung besser. In #Deutschland erleben wieder Orte regelmäßig #Schnee , die lange keinen mehr hatten. In #Liverpool fällt plötzlich Schnee. Kann #LuisaNeubauer nicht weiter Langstrecke fliegen?

#Klimakleber #Klimawandel #Klimaterroristen",0,0
6133,2022-12-13 06:10:10+00:00,1602546398871830528,https://twitter.com/fw_bayern/status/1602546398871830528,fw_bayern,Hootsuite Inc.,"München, Bayern","#Klartext mit @HubertAiwanger❗
#Klimakleber #LetzteGeneration #Klimaaktivisten https://t.co/BPIvWnKzgv",16,2
6134,2022-12-13 06:08:29+00:00,1602545979080773633,https://twitter.com/HeadSoccer_Main/status/1602545979080773633,HeadSoccer_Main,Twitter for Android,Unbekannt,Was spricht eigentlich rational und emotional dagegen sich auf die Straße zu kleben oder #Lützerath zu verteidigen? Brav weiter zu machen und die Realität zu verdrängen mag jetzt einfacher erscheinen aber es führt uns alle in die Klimakatastrophe. #LetzteGeneration,54,11
6135,2022-12-13 06:06:29+00:00,1602545473675485184,https://twitter.com/AmsHeier/status/1602545473675485184,AmsHeier,Twitter Web App,,"Können die #KlimaKleber wenigstens sinnerfassend lesen? Von den 10 größten Co2-Emittenten kommen 6 aus Asien. Ursache ist die Bevölkerungsexplosion. 
In #Deutschland und der #EU veranstalten sie Terror, weil sie wissen, ihnen passiert nichts.
#letztegeneration #Klimakriminelle https://t.co/1K1H4RN3Q7",1,0
6136,2022-12-13 06:01:03+00:00,1602544104856059904,https://twitter.com/HansRudiSulze/status/1602544104856059904,HansRudiSulze,Twitter Web App,,@jdoeschner RWE mit Terroristen vergleichen? Wie war das doch gleich mit der #LetzteGeneration ?,0,0
6137,2022-12-13 05:56:03+00:00,1602542846338383874,https://twitter.com/KommisPolitik/status/1602542846338383874,KommisPolitik,Twitter for Android,Schweiz,"Ich habe 10 Jahre lang versucht, das Klima zu retten.

Jetzt versuche ich, den Schwindel aufzudecken.

#FridaysForFuture #GretaThunberg #Klimakleber",1,0
6138,2022-12-13 05:54:57+00:00,1602542572546785280,https://twitter.com/kielisreal/status/1602542572546785280,kielisreal,Twitter Web App,Norden,"@MiraKillian2571 Bei -14° kann man sich mit Spucke auf die Straße kleben. 

#Klimakleber",3,0
6139,2022-12-13 05:19:53+00:00,1602533745537552384,https://twitter.com/DorfBanker/status/1602533745537552384,DorfBanker,Twitter for iPhone,,Australien: Radikale Klimaterroristin muss 15 Monate ins Gefängnis – nach Blockade in Sydney | #letzteGeneration  https://t.co/KQdWNE1qUg,1,1
6140,2022-12-13 05:14:53+00:00,1602532487707721729,https://twitter.com/HanTre9/status/1602532487707721729,HanTre9,Twitter for iPhone,"München, Bayern","@Luisamneubauer @Wissing Bewusste Argumentation. 
@Wissing negiert die „böse #LetzteGeneration“ und damit verbundenen Klimaschutz, nur um die Interessen der #FDP durchzusetzen. 

Er und die #FDP sind leider nicht am Klimaschutz interessiert. 
Hechelt die FDP eventuell einem Porsche Bonus hinterher?",0,0
6141,2022-12-13 05:07:57+00:00,1602530744592736257,https://twitter.com/FreeLina4/status/1602530744592736257,FreeLina4,Twitter for Android,Dunkeldeutschland,"Ich sehe nur einen Vollpfosten!

Politiker die so einen abwertigen Kram twittern, sind Vollpfosten!

#LetzteGeneration https://t.co/6j8smssbNA",2,0
6142,2022-12-13 05:07:48+00:00,1602530707699646465,https://twitter.com/Omniwayne/status/1602530707699646465,Omniwayne,Twitter for iPhone,,"Fusion Energy Breakthrough Could Be An ‘Inflection Point’ For Clean Fuel... https://t.co/WuvfoGUT3S via @YouTube
#LetzteGeneration #Klimawandel #Blackout #AMPELDEUTSCHLAND #lesch",1,1
6143,2022-12-13 03:11:09+00:00,1602501351287799813,https://twitter.com/KasparSachse/status/1602501351287799813,KasparSachse,Twitter Web App,Bestes D-land aller Zeiten,"Der ""menschengemachte Klimawandel"" schlägt erbarmungslos zu! #klimaathysterie #Klimakleber #AKWs #GrueneSekte https://t.co/03EOHVtXWV",0,0
6144,2022-12-13 02:59:07+00:00,1602498320471101441,https://twitter.com/almankaninchen/status/1602498320471101441,almankaninchen,Twitter for Android,"Nordrhein-Westfalen, Deutschla","@ulfposh @GrueneBundestag @KathrinAnna Poschi (@ulfposh) möchte zeigen:

Die Gewalt geht, selbst wenn keine Polizei dabei ist, seltenst von #LastGeneration aus.

Außerdem veröffentlicht er ein Beweisvideo für diverse Straftaten und Ordnungswidrigkeiten.
Z.B. keine Rettungsgasse, Überfahren der Haltelinie bei Hindernis",13,0
6145,2022-12-13 02:14:42+00:00,1602487142361726977,https://twitter.com/FSK/status/1602487142361726977,FSK,Twitter Web App,Hamburg,"Was auch noch Deutschland betrifft: Die #LetzteGeneration könnte die erste sein, die dann auch mal in den Abgrund hineingeschaut, den Eigenen darin erkannt und dann Kraft und  Liebe gefasst hat, diesen zu überschreiten, festen Untergrund in den Füßen.",0,0
